ENSEMBL	ENTREZID	SYMBOL	GENENAME	H1	H2	H3	W1	W2	W3
ENSMUSG00000071180	75616	Smim15	small integral membrane protein 15	883.231931814352	743.441195080869	1042.81580630019	1021.5784182513	848.524127719793	896.224202819794
ENSMUSG00000071181	100040322	3830408C21Rik	RIKEN cDNA 3830408C21 gene	3.7188712918499	6.46470604418147	11.2130731860236	4.61209218172145	17.2664793431353	6.35119513809303
ENSMUSG00000071192	215001	Wfikkn1	WAP, FS, Ig, KU, and NTR-containing protein 1	11.1566138755497	12.9294120883629	12.814940784027	14.9892995905947	12.3331995308109	11.2910135788321
ENSMUSG00000071203	17951	Naip5	NLR family, apoptosis inhibitory protein 5	16.7349208133246	14.2223532971992	10.4121393870219	9.22418436344291	11.0998795777298	9.17394853280105
ENSMUSG00000071204	381806	Gm10319	murinoglobulin pseudogene	0	0	2.40280139700506	3.45906913629109	4.93327981232438	0.705688348677003
ENSMUSG00000071226	330409	Cecr2	CECR2, histone acetyl-lysine reader	912.982902149151	793.865902225485	772.100182237625	869.379376254494	733.825372083251	713.45092051245
ENSMUSG00000071252	72371	2210408I21Rik	RIKEN cDNA 2210408I21 gene	96.6906535880975	60.7682368153058	103.320460071217	121.067419770188	96.1989563403254	117.84995422906
ENSMUSG00000071253	73132	Slc25a16	solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16	1269.06482834378	1053.74708520158	1251.85952783964	1419.37136892478	1235.78659298726	1300.58362661172
ENSMUSG00000071256	449521	Zfp213	zinc finger protein 213	194.311024999157	236.608241217042	160.987693599339	151.046018951378	192.397912680651	176.422087169251
ENSMUSG00000071266	74149	Zfp946	zinc finger protein 946	284.493653826518	140.930591763156	258.701617077545	254.81809304011	188.697952821407	249.813675431659
ENSMUSG00000071267	73233	Zfp942	zinc finger protein 942	354.222490548703	254.70941814075	383.647289721808	466.974333399297	368.762665971247	347.198667549086
ENSMUSG00000071281	235907	Zfp65	zinc finger protein 65	226.851148802844	153.860003851519	195.427846956411	207.544148177465	208.431072070705	156.662813406295
ENSMUSG00000071291	238693	Zfp58	zinc finger protein 58	87.3934753584727	65.940001650651	78.4915123021652	91.0888205889987	78.93247699719	72.6858999137314
ENSMUSG00000071302	72139	2610044O15Rik8	RIKEN cDNA 2610044O15 gene	849.762090187703	535.277660458226	978.74110238006	1015.81330302415	825.091048611252	867.996668872714
ENSMUSG00000071317	23828	Bves	blood vessel epicardial substance	2914.66537498736	2742.32830394178	3256.59682674085	3033.60363252729	3091.9331223743	2815.69651122124
ENSMUSG00000071324	213402	Armc2	armadillo repeat containing 2	30.6806881577617	67.2329428594873	48.0560279401012	44.9678987717842	75.2325171379468	35.2844174338502
ENSMUSG00000071332	320001	E230015B07Rik	RIKEN cDNA E230015B07 gene	2.78915346888743	9.05058846185406	10.4121393870219	0	6.16659976540547	8.46826018412404
ENSMUSG00000071335	100041085	Mfsd4b3-ps	major facilitator superfamily domain containing 4B3, pseudogene	142.246826913259	155.152945060355	140.964348624297	153.352065042238	170.198153525191	144.666111478786
ENSMUSG00000071337	21841	Tia1	cytotoxic granule-associated RNA binding protein 1	1520.08864054365	958.069435747694	1225.42871247258	1438.97276069709	1267.85291176736	1108.63639577157
ENSMUSG00000071342	380755	Lsmem1	leucine-rich single-pass membrane protein 1	1234.66526889417	1038.23179069554	1243.85018984962	1535.82669651324	1093.95479838293	1172.85403550118
ENSMUSG00000071343	100041399	Gm10327	glyceraldehyde-3-phosphate dehydrogenase pseudogene	107.847267463647	134.465885718975	100.917658674212	116.455327588467	94.9656363872443	140.431981386724
ENSMUSG00000071347	239126	C1qtnf9	C1q and tumor necrosis factor related protein 9	1034.77593695724	1132.61649894059	1034.80646831018	1312.14022569975	1508.35030261818	1095.93400549539
ENSMUSG00000071350	239122	Setdb2	SET domain, bifurcated 2	218.483688396182	129.294120883629	201.034383549423	212.156240359187	186.231312915245	172.893645425866
ENSMUSG00000071359	237336	Tbpl1	TATA box binding protein-like 1	591.300535404135	601.217662108877	701.618007925477	740.240795166293	722.725492505521	647.821904085489
ENSMUSG00000071369	26408	Map3k5	mitogen-activated protein kinase kinase kinase 5	867.42672882399	811.967079149193	873.818774710839	962.774242934353	818.924448845847	780.491313636766
ENSMUSG00000071379	53602	Hpcal1	hippocalcin-like 1	159.911465549546	215.921181875661	191.423177961403	169.494387678263	194.864552586813	238.522661852827
ENSMUSG00000071392	100045792	Ect2l	epithelial cell transforming sequence 2 oncogene-like	3.7188712918499	3.87882362650888	1.60186759800337	9.22418436344291	6.16659976540547	2.82275339470801
ENSMUSG00000071398	73667	2410004P03Rik	RIKEN cDNA 2410004P03 gene	2.78915346888743	9.05058846185406	11.2130731860236	3.45906913629109	6.16659976540547	0
ENSMUSG00000071415	65019	Rpl23	ribosomal protein L23	1266.27567487489	1084.77767421365	796.128196207676	1209.52117465645	1336.91882913991	1024.65948227901
ENSMUSG00000071424	14804	Grid2	glutamate receptor, ionotropic, delta 2	1.85943564592495	2.58588241767259	4.80560279401011	4.61209218172145	4.93327981232438	3.52844174338502
ENSMUSG00000071451	69666	Psmg4	proteasome (prosome, macropain) assembly chaperone 4	134.809084329559	129.294120883629	88.1027178901854	130.291604133631	180.06471314984	127.729591110538
ENSMUSG00000071454	13528	Dtnb	dystrobrevin, beta	49.2750446170112	37.4952950562525	56.8662997291197	64.5692905441004	49.3327981232438	44.4583659666512
ENSMUSG00000071456	100043040	1110002L01Rik	RIKEN cDNA 1110002L01 gene	205.467638874707	202.991769787298	229.868000313484	232.910655176933	212.131031929948	224.408894879287
ENSMUSG00000071477	72306	Zfp777	zinc finger protein 777	841.394629781041	1004.6153192658	905.856126670907	742.546841257154	842.357527954387	937.154127043061
ENSMUSG00000071506	109218	Tmem139	transmembrane protein 139	1.85943564592495	0	3.20373519600674	2.30604609086073	1.23331995308109	2.11706504603101
ENSMUSG00000071528	66477	Atp5md	ATP synthase membrane subunit DAPIT	79.0260149518105	74.9905901125051	45.6532265430961	80.7116131801254	106.065515964974	76.2143416571164
ENSMUSG00000071528	102639577	Gm35857	predicted gene, 35857	79.0260149518105	74.9905901125051	45.6532265430961	80.7116131801254	106.065515964974	76.2143416571164
ENSMUSG00000071533	76302	Pcnp	PEST proteolytic signal containing nuclear protein	568.987307653035	504.247071446155	592.691011261248	599.571983623789	573.493778182709	571.607562428373
ENSMUSG00000071537	74253	Klrg2	killer cell lectin-like receptor subfamily G, member 2	5.57830693777485	9.05058846185406	5.6065365930118	0	1.23331995308109	1.41137669735401
ENSMUSG00000071540	100504518	3425401B19Rik	RIKEN cDNA 3425401B19 gene	28035.6409514335	35065.8585248491	34250.3320467091	27319.728038427	30866.2984657605	35141.1626990687
ENSMUSG00000071547	70021	Nt5dc2	5'-nucleotidase domain containing 2	66.0099654303358	87.920002200868	83.2971150961753	78.4055670892647	66.5992774663791	83.2712251438864
ENSMUSG00000071551	432720	Akr1c19	aldo-keto reductase family 1, member C19	13.9457673444371	15.5152945060355	10.4121393870219	10.3772074088733	9.86655962464875	7.05688348677003
ENSMUSG00000071573	67795	Rnls	renalase, FAD-dependent amine oxidase	302.158292462805	243.072947261223	291.539902836614	282.490646130439	262.697150006273	294.977729746987
ENSMUSG00000071604	381217	Fam189a2	family with sequence similarity 189, member A2	895.318263512864	1005.90826047464	762.488976649605	808.269154846685	779.458210347252	925.157425115552
ENSMUSG00000071632	72307	2510002D24Rik	RIKEN cDNA 2510002D24 gene	789.330431695142	716.289429695307	722.442286699521	883.215652799658	715.325572787035	794.605080610306
ENSMUSG00000071636	239731	Rimbp3	RIMS binding protein 3	1.85943564592495	5.17176483534518	1.60186759800337	2.30604609086073	1.23331995308109	1.41137669735401
ENSMUSG00000071637	12609	Cebpd	CCAAT/enhancer binding protein (C/EBP), delta	508.555649160474	444.771775839685	500.583624376054	343.600867538248	341.629627003463	891.990072727732
ENSMUSG00000071644	67160	Eef1g	eukaryotic translation elongation factor 1 gamma	2460.03335955871	2375.13300063227	2283.46226095381	2458.24513285753	2696.03741743527	2328.06586228543
ENSMUSG00000071645	70044	Tut1	terminal uridylyl transferase 1, U6 snRNA-specific	432.318787677551	490.024718148956	426.096781068897	483.116656035322	371.229305877409	419.884567462817
ENSMUSG00000071646	23942	Mta2	metastasis-associated gene family, member 2	1338.79366506597	1432.57885939061	1381.61080327791	1291.38581088201	1328.28558946834	1404.31981386724
ENSMUSG00000071647	225898	Eml3	echinoderm microtubule associated protein like 3	247.304940908019	265.05294781144	215.451191931454	240.981816494946	250.363950475462	241.345415247535
ENSMUSG00000071648	19881	Rom1	rod outer segment membrane protein 1	122.722752631047	157.738827478028	122.542871247258	110.690212361315	133.198554932758	123.495461018476
ENSMUSG00000071649	72727	B3gat3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	837.675758489191	1035.64590827787	752.076837262583	803.657062664963	873.190526781415	896.929891168471
ENSMUSG00000071650	14376	Ganab	alpha glucosidase 2 alpha neutral subunit	1569.36368516066	1662.72239456347	1646.71989074747	1422.83043806107	1635.38225778553	1453.01230992595
ENSMUSG00000071652	109077	Ints5	integrator complex subunit 5	383.973460883503	492.610600566628	422.89304587289	390.874812400893	445.228503062275	460.108803337406
ENSMUSG00000071653	66276	1810009A15Rik	RIKEN cDNA 1810009A15 gene	2.78915346888743	3.87882362650888	2.40280139700506	2.30604609086073	1.23331995308109	3.52844174338502
ENSMUSG00000071654	107197	Uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3	648.943040427808	705.945900024617	492.574286386037	620.326398441536	760.958411051035	742.384142808208
ENSMUSG00000071655	225896	Ubxn1	UBX domain protein 1	3175.91608323982	3448.2742039664	2993.8905406683	3237.68871156846	3415.06295008155	3406.3576590639
ENSMUSG00000071656	68852	Lrrn4cl	LRRN4 C-terminal like	310.525752869467	245.658829678896	370.832348937781	138.362765451644	159.098273947461	287.920846260217
ENSMUSG00000071657	14705	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	545.744362078973	584.409426394005	464.541603420978	487.728748217044	448.928462921518	535.617456645846
ENSMUSG00000071659	68693	Hnrnpul2	heterogeneous nuclear ribonucleoprotein U-like 2	4677.41036732422	4948.0860062165	4819.21866859314	4712.4051866739	5097.31136608416	4690.71045365604
ENSMUSG00000071660	70387	Ttc9c	tetratricopeptide repeat domain 9C	704.726109805557	643.884722000475	715.233882508506	788.667763074369	712.858932880873	631.591072065918
ENSMUSG00000071661	75291	Zbtb3	zinc finger and BTB domain containing 3	64.1505297844108	60.7682368153058	79.2924461011669	56.4981292260878	59.1993577478925	59.9835096375453
ENSMUSG00000071662	67710	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G	857.199832771403	811.967079149193	862.605701524816	967.386335116075	1000.22248194877	824.24399125474
ENSMUSG00000071669	74478	Snx29	sorting nexin 29	155.262876434733	184.89059286359	166.594230192351	133.750673269922	103.598876058812	181.36190560999
ENSMUSG00000071691	381196	Gm960	predicted gene 960	7.43774258369981	2.58588241767259	4.80560279401011	3.45906913629109	4.93327981232438	6.35119513809303
ENSMUSG00000071708	20603	Sms	spermine synthase	776.314382173667	756.370607169232	877.022509906846	1028.49655652388	938.556484294713	875.759240708161
ENSMUSG00000071711	246221	Mpst	mercaptopyruvate sulfurtransferase	1177.95248169346	1464.90238961152	1158.95120715544	1390.54579278902	1142.05427655309	1460.06919341272
ENSMUSG00000071713	12983	Csf2rb	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	148.754851673996	148.688239016174	90.5055192871905	81.8646362255558	88.7990366218388	48.6924960587132
ENSMUSG00000071714	12984	Csf2rb2	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	102.268960525872	96.9705906627221	61.6719025231298	38.049760499202	49.3327981232438	50.8095611047442
ENSMUSG00000071715	17972	Ncf4	neutrophil cytosolic factor 4	8.36746040666228	12.9294120883629	36.0420209550759	2.30604609086073	7.39991971848657	7.76257183544704
ENSMUSG00000071719	620592	Nalf2	NALCN channel auxiliary factor 2	9.29717822962476	5.17176483534518	16.0186759800337	0	6.16659976540547	2.82275339470801
ENSMUSG00000071722	270624	Spin4	spindlin family, member 4	39.9778663873865	28.4447065943985	48.0560279401012	46.1209218172145	28.3663589208652	24.6990922036951
ENSMUSG00000071723	14853	Gspt2	G1 to S phase transition 2	29.7509703347992	10.3435296706904	18.4214773770388	4.61209218172145	9.86655962464875	16.2308320195711
ENSMUSG00000071724	100503915	Smpd5	sphingomyelin phosphodiesterase 5	12.0863316985122	2.58588241767259	4.80560279401011	8.07116131801254	4.93327981232438	4.93981844073902
ENSMUSG00000071748	100040244	Styx-ps	serine/threonine/tyrosine interacting protein, pseudogene	7.43774258369981	6.46470604418147	0.800933799001686	11.5302304543036	4.93327981232438	10.5853252301551
ENSMUSG00000071750	665613	Gm7713	glyceraldehyde-3-phosphate dehydrogenase pseudogene	0	6.46470604418147	2.40280139700506	3.45906913629109	1.23331995308109	3.52844174338502
ENSMUSG00000071753	331424	Cdr1os	cerebellar degeneration related antigen 1, opposite strand	0	0	0.800933799001686	1.15302304543036	4.93327981232438	4.23413009206202
ENSMUSG00000071757	387609	Zhx2	zinc fingers and homeoboxes 2	1653.03828922728	2037.675345126	2184.9474036766	2164.22425627279	1867.24640896478	1771.98344352796
ENSMUSG00000071793	381598	2610005L07Rik	cadherin 11 pseudogene	11.1566138755497	15.5152945060355	10.4121393870219	16.1423226360251	18.4997992962164	19.0535854142791
ENSMUSG00000071796	547150	6820431F20Rik	cadherin 11 pseudogene	14.8754851673996	10.3435296706904	5.6065365930118	8.07116131801254	11.0998795777298	17.6422087169251
ENSMUSG00000071847	494504	Apcdd1	adenomatosis polyposis coli down-regulated 1	99.4798070569849	231.436476381697	129.751275438273	50.733013998936	94.9656363872443	150.311618268202
ENSMUSG00000071855	240261	Ccdc112	coiled-coil domain containing 112	33.4698416266491	24.5658829678896	41.6485575480877	39.2027835446324	38.2329185455139	29.6389106444341
ENSMUSG00000071856	328949	Mcc	mutated in colorectal cancers	239.867198324319	296.083536823511	353.211805359743	280.184600039578	399.595664798275	257.576247267106
ENSMUSG00000071866	268373	Ppia	peptidylprolyl isomerase A	52.0641980858986	38.7882362650888	68.880306714145	27.6725530903287	38.2329185455139	43.0469892692972
ENSMUSG00000071893	171194	Vmn1r4	vomeronasal 1 receptor 4	3.7188712918499	2.58588241767259	5.6065365930118	6.91813827258218	1.23331995308109	4.23413009206202
ENSMUSG00000071984	68655	Fndc1	fibronectin type III domain containing 1	1476.39190286441	1417.06356488458	1928.64858799606	585.735707078625	991.5892422772	1112.87052586363
ENSMUSG00000072066	211378	6720489N17Rik	RIKEN cDNA 6720489N17 gene	17.664638636287	9.05058846185406	23.2270801710489	24.2134839540376	39.466238498595	10.5853252301551
ENSMUSG00000072082	12449	Ccnf	cyclin F	27.8915346888743	24.5658829678896	41.6485575480877	35.7437144083413	33.2996387331895	35.2844174338502
ENSMUSG00000072115	11727	Ang	angiogenin, ribonuclease, RNase A family, 5	28.8212525118368	33.6164714297437	23.2270801710489	18.4483687268858	13.566519483892	17.6422087169251
ENSMUSG00000072214	18951	Septin5	septin 5	144.106262559184	173.254121984063	160.987693599339	92.2418436344291	82.6324368564333	118.555642577737
ENSMUSG00000072235	22142	Tuba1a	tubulin, alpha 1A	397.91922822794	437.014128586668	583.079805673227	302.092037902755	376.162585689734	339.436095713639
ENSMUSG00000072244	94088	Trim6	tripartite motif-containing 6	22.3132277510994	16.8082357148718	27.2317491660573	21.9074378631769	18.4997992962164	11.2910135788321
ENSMUSG00000072258	21339	Taf1a	TATA-box binding protein associated factor, RNA polymerase I, A	206.39735669767	217.214123084497	201.034383549423	258.277162176401	263.930469959354	243.462480293566
ENSMUSG00000072294	16597	Klf12	Kruppel-like factor 12	170.138361602133	162.910592313373	245.085742494516	238.675770404085	135.66519483892	225.820271576641
ENSMUSG00000072423	73902	Psmb11	proteasome (prosome, macropain) subunit, beta type, 11	1.85943564592495	1.29294120883629	0.800933799001686	1.15302304543036	3.69995985924328	2.11706504603101
ENSMUSG00000072437	332397	Nanos1	nanos C2HC-type zinc finger 1	11.1566138755497	10.3435296706904	12.814940784027	10.3772074088733	9.86655962464875	7.76257183544704
ENSMUSG00000072492	100151693	Gm10364	glyceraldehyde-3-phosphate dehydrogenase pseudogene	8.36746040666228	7.75764725301777	9.61120558802023	12.683253499734	11.0998795777298	15.5251436708941
ENSMUSG00000072494	105651	Ppp1r3e	protein phosphatase 1, regulatory subunit 3E	34.3995594496116	86.6270609920317	56.065365930118	49.5799909535056	49.3327981232438	49.3981844073902
